alphabet,m,word,D,L,is_break,min_k_g_loop,predicted_break,agree,direction
"{1,2,3}",6,232113,1,1,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,232123,0,0,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,232132,0,0,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,232133,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,232213,0,0,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,232222,0,0,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,232223,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,232232,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,232233,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,232313,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,232322,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,232323,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,232332,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,232333,0,0,False,-4,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,233123,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,233132,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,233133,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,233213,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,233222,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,233223,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,233232,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,233233,0,0,False,-4,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,233313,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,233322,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,233323,0,0,False,-4,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,233332,0,0,False,-4,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,233333,0,0,False,-5,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,311113,3,3,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,311123,2,2,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,311132,2,2,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,311213,2,2,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,311223,1,1,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,311232,1,1,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,311313,1,1,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,311322,1,1,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,311331,1,1,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,312113,2,2,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,312123,1,1,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,312132,1,1,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,312213,1,1,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,312223,0,0,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,312232,0,0,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,312233,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,312313,0,0,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,312322,0,0,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,312323,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,312332,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,312333,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,313113,1,1,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,313123,0,0,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,313132,0,0,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,313133,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,313213,0,0,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,313222,0,0,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,313223,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,313232,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,313233,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,313313,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,313322,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,313323,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,313332,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,313333,0,0,False,-4,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,321113,2,2,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,321123,1,1,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,321132,1,1,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,321213,1,1,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,321223,0,0,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,321232,0,0,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,321233,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,321313,0,0,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,321322,0,0,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,321323,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,321332,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,321333,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,322113,1,1,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,322123,0,0,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,322132,0,0,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,322133,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,322213,0,0,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,322222,0,0,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,322223,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,322232,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,322233,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,322313,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,322322,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,322323,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,322332,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,322333,0,0,False,-4,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,323123,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,323132,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,323133,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,323213,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,323222,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,323223,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,323232,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,323233,0,0,False,-4,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,323313,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,323322,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,323323,0,0,False,-4,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,323332,0,0,False,-4,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,323333,0,0,False,-5,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,331133,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,331223,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,331232,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,331233,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,331313,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,331322,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,331323,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,331332,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,331333,0,0,False,-4,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,332123,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,332132,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,332133,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,332213,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,332222,0,0,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,332223,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,332232,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,332233,0,0,False,-4,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,332313,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,332322,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,332323,0,0,False,-4,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,332332,0,0,False,-4,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,332333,0,0,False,-5,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,333123,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,333132,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,333133,0,0,False,-4,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,333213,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,333222,0,0,False,-3,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,333223,0,0,False,-4,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,333232,0,0,False,-4,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,333233,0,0,False,-5,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,333313,0,0,False,-4,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,333322,0,0,False,-4,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,333323,0,0,False,-5,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,333332,0,0,False,-5,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",6,333333,0,0,False,-6,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",7,1111113,5,6,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1111123,4,5,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1111132,4,5,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1111133,3,5,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1111213,4,5,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1111223,3,4,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1111232,3,4,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1111233,2,4,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1111313,3,4,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1111322,3,4,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1111323,2,4,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1111331,3,4,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1111332,2,4,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1111333,1,4,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1112113,4,5,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1112123,3,4,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1112132,3,4,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1112133,2,4,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1112213,3,4,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1112223,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1112232,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1112233,1,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1112313,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1112322,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1112323,1,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1112331,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1112332,1,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1112333,0,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1113113,3,4,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1113123,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1113132,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1113133,1,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1113213,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1113222,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1113223,1,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1113231,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1113232,1,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1113233,0,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1113312,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1113313,1,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1113321,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1113322,1,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1113323,0,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1113331,1,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1113332,0,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1121113,4,5,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1121123,3,4,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1121132,3,4,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1121133,2,4,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1121213,3,4,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1121223,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1121232,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1121233,1,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1121313,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1121322,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1121323,1,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1121331,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1121332,1,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1121333,0,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1122113,3,4,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1122123,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1122132,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1122133,1,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1122213,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1122223,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1122232,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1122233,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1122313,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1122322,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1122323,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1122331,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1122332,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1123113,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1123123,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1123132,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1123133,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1123213,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1123222,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1123223,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1123231,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1123232,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1123312,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1123313,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1123321,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1123322,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1131113,3,4,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1131123,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1131132,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1131133,1,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1131213,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1131223,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1131232,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1131233,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1131313,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1131322,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1131323,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1131331,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1131332,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1132113,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1132123,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1132132,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1132133,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1132213,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1132222,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1132223,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1132231,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1132232,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1132312,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1132313,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1132321,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1132322,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1133113,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1133122,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1133123,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1133131,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1133132,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1133212,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1133213,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1133221,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1133222,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1133311,2,2,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",7,1211113,4,5,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1211123,3,4,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1211132,3,4,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1211133,2,4,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1211213,3,4,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1211223,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1211232,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1211233,1,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1211313,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1211322,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1211323,1,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1211331,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1211332,1,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1211333,0,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1212113,3,4,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1212123,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1212132,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1212133,1,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1212213,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1212223,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1212232,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1212233,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1212313,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1212322,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1212323,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1212331,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1212332,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1213113,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1213123,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1213132,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1213133,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1213213,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1213222,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1213223,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1213231,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1213232,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1213312,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1213313,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1213321,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1213322,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1221113,3,4,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1221123,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1221132,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1221133,1,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1221213,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1221223,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1221232,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1221233,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1221313,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1221322,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1221323,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1221331,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1221332,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1222113,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1222123,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1222132,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1222133,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1222213,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1222223,0,1,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1222232,0,1,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1222313,0,1,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1222322,0,1,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1222331,1,1,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",7,1223113,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1223123,0,1,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1223132,0,1,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1223213,0,1,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1223222,0,1,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1223231,1,1,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",7,1223312,1,1,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",7,1223321,1,1,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",7,1223331,1,1,False,-2,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",7,1231113,2,3,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1231123,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1231132,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1231133,0,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1231213,1,2,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1231223,0,1,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1231232,0,1,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1231313,0,1,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1231322,0,1,True,0,False,False,A_break_but_loopsafe
"{1,2,3}",7,1231331,1,1,False,-1,True,False,B_loopunsafe_but_nobreak
"{1,2,3}",7,1232113,1,2,True,0,False,False,A_break_but_loopsafe
