start_n,step_k,C_before,C_after,d_before,d_after,a_k,c_k,x_entry,x_exit,residue_mod,residue_next_mod,m_used,source,delta_before,delta_after,in_shell_before,in_shell_after,D_m,near_ceil_before,near_ceil_after,returned_200,return_steps,return_reason
1476143,8,2,3,2,3,1,2,9457991,14186987,674,647,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
1476143,13,3,4,3,4,1,2,17955407,26933111,137,206,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
1476143,15,4,5,4,5,1,2,40399667,60599501,674,647,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
2048111,1,0,1,0,1,1,2,3072167,4608251,161,242,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
2048111,6,1,2,1,2,1,2,5832319,8748479,319,479,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
2048111,8,2,3,2,3,1,2,13122719,19684079,719,350,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
2048111,10,3,4,3,4,1,2,29526119,44289179,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
2048111,11,4,5,4,5,1,2,44289179,66433769,242,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
2048111,15,5,6,5,6,1,2,112106987,168160481,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
2048111,20,6,7,6,7,1,2,212828111,319242167,206,674,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
2048111,22,7,8,7,8,1,2,478863251,718294877,647,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
5415407,1,0,1,0,1,1,2,8123111,12184667,593,161,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
5415407,5,1,2,1,2,1,2,20561627,30842441,182,638,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
5415407,8,2,3,2,3,1,2,34697747,52046621,263,395,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
6384095,1,0,1,0,1,1,2,9576143,14364215,728,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
6384095,3,1,2,1,2,1,2,21546323,32319485,728,728,6,breach_candidate,0,0,True,True,2,True,True,True,1,d_le_C_before
6384095,8,2,3,2,3,1,2,40904351,61356527,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
6384095,10,3,4,3,4,1,2,92034791,138052187,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
6384095,11,4,5,4,5,1,2,138052187,207078281,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
6384095,18,5,6,5,6,1,2,294843883,442265825,562,479,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
6384095,23,6,7,6,7,1,2,559742687,839614031,449,674,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
6384095,25,7,8,7,8,1,2,1259421047,1889131571,647,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
6956063,1,0,1,0,1,1,2,10434095,15651143,647,242,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
6956063,3,1,2,1,2,1,2,23476715,35215073,728,728,6,breach_candidate,0,0,True,True,2,True,True,True,1,d_le_C_before
6956063,8,2,3,2,3,1,2,44569079,66853619,206,674,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
6956063,15,3,4,3,4,1,2,95188067,142782101,350,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
1365407,1,0,1,0,1,1,2,2048111,3072167,350,161,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
1365407,3,1,2,1,2,1,2,4608251,6912377,242,728,6,breach_candidate,0,0,True,True,2,True,True,True,1,d_le_C_before
1365407,8,2,3,2,3,1,2,8748479,13122719,479,719,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
1365407,10,3,4,3,4,1,2,19684079,29526119,350,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
1365407,11,4,5,4,5,1,2,29526119,44289179,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
1365407,15,5,6,5,6,1,2,74737991,112106987,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
1365407,20,6,7,6,7,1,2,141885407,212828111,137,206,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
1365407,22,7,8,7,8,1,2,319242167,478863251,674,647,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
1365407,23,8,9,8,9,1,2,478863251,718294877,647,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
7242047,1,0,1,0,1,1,2,10863071,16294607,242,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
7242047,3,1,2,1,2,1,2,24441911,36662867,728,728,6,breach_candidate,0,0,True,True,2,True,True,True,1,d_le_C_before
7242047,8,2,3,2,3,1,2,46401443,69602165,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
1651391,1,0,1,0,1,1,2,2477087,3715631,674,647,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
1651391,3,1,2,1,2,1,2,5573447,8360171,242,728,6,breach_candidate,0,0,True,True,2,True,True,True,1,d_le_C_before
1651391,8,2,3,2,3,1,2,10580843,15871265,137,206,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
43239419,6,0,1,0,1,1,2,61565503,92348255,724,722,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
43239419,8,1,2,1,2,1,2,138522383,207783575,719,350,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
43239419,10,2,3,2,3,1,2,311675363,467513045,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
38988539,5,0,1,0,1,1,2,74017307,111025961,479,719,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
38988539,8,1,2,1,2,1,2,124904207,187356311,263,395,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
38988539,10,2,3,2,3,1,2,281034467,421551701,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
12266747,5,0,1,0,1,1,2,23287655,34931483,479,719,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
12266747,6,1,2,1,2,1,2,34931483,52397225,719,350,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
12266747,10,2,3,2,3,1,2,88420319,132630479,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
12266747,11,3,4,3,4,1,2,132630479,198945719,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
12266747,13,4,5,4,5,1,2,298418579,447627869,242,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
42227963,5,0,1,0,1,1,2,80167151,120250727,479,719,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
42227963,6,1,2,1,2,1,2,120250727,180376091,719,350,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
42227963,10,2,3,2,3,1,2,304384655,456576983,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
42227963,11,3,4,3,4,1,2,456576983,684865475,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
38457179,3,0,1,0,1,1,2,64896491,97344737,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
38457179,8,1,2,1,2,1,2,123201935,184802903,206,674,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
38457179,10,2,3,2,3,1,2,277204355,415806533,647,242,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
34206299,3,0,1,0,1,1,2,57723131,86584697,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
34206299,8,1,2,1,2,1,2,109583759,164375639,479,719,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
34206299,10,2,3,2,3,1,2,246563459,369845189,350,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
7484507,3,0,1,0,1,1,2,12630107,18945161,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
7484507,6,1,2,1,2,1,2,21313307,31969961,263,395,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
7484507,10,2,3,2,3,1,2,53949311,80923967,395,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
7484507,11,3,4,3,4,1,2,80923967,121385951,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
7484507,13,4,5,4,5,1,2,182078927,273118391,242,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
7484507,15,5,6,5,6,1,2,409677587,614516381,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
37445723,3,0,1,0,1,1,2,63189659,94784489,668,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
37445723,6,1,2,1,2,1,2,106632551,159948827,263,395,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
37445723,10,2,3,2,3,1,2,269913647,404870471,668,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
37445723,11,3,4,3,4,1,2,404870471,607305707,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
37445723,17,4,5,4,5,1,2,1152931931,1729397897,206,674,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
37445723,20,5,6,5,6,1,2,1945572635,2918358953,668,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
37445723,23,6,7,6,7,1,2,3283153823,4924730735,263,395,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
37445723,25,7,8,7,8,1,2,7387096103,11080644155,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
37445723,37,8,9,8,9,1,2,14975760431,22463640647,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
37445723,39,9,10,9,10,1,2,33695460971,50543191457,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
35269019,3,0,1,0,1,1,2,59516471,89274707,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
35269019,8,1,2,1,2,1,2,112988303,169482455,593,161,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
35269019,10,2,3,2,3,1,2,254223683,381335525,242,728,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
31018139,3,0,1,0,1,1,2,52343111,78514667,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
31018139,8,1,2,1,2,1,2,99370127,149055191,137,206,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
31018139,10,2,3,2,3,1,2,223582787,335374181,674,647,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
4296347,3,0,1,0,1,1,2,7250087,10875131,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
4296347,6,1,2,1,2,1,2,12234523,18351785,445,668,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
4296347,10,2,3,2,3,1,2,30968639,46452959,719,350,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
4296347,11,3,4,3,4,1,2,46452959,69679439,350,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
4296347,13,4,5,4,5,1,2,104519159,156778739,242,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
4296347,22,5,6,5,6,1,2,251129231,376693847,395,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
4296347,23,6,7,6,7,1,2,376693847,565040771,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
34257563,3,0,1,0,1,1,2,57809639,86714459,668,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
34257563,6,1,2,1,2,1,2,97553767,146330651,445,668,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
34257563,10,2,3,2,3,1,2,246932975,370399463,263,395,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
34257563,11,3,4,3,4,1,2,370399463,555599195,395,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
34257563,15,4,5,4,5,1,2,937573643,1406360465,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
34257563,30,5,6,5,6,1,2,1603741315,2405611973,364,182,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
28892699,3,0,1,0,1,1,2,48756431,73134647,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
28892699,5,1,2,1,2,1,2,109701971,164552957,593,161,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
28892699,10,2,3,2,3,1,2,208262339,312393509,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
2170907,3,0,1,0,1,1,2,3663407,5495111,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
2170907,5,1,2,1,2,1,2,8242667,12364001,593,161,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
2170907,10,2,3,2,3,1,2,15648191,23472287,206,674,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
2170907,11,3,4,3,4,1,2,23472287,35208431,674,647,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
2170907,13,4,5,4,5,1,2,52812647,79218971,242,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
2170907,17,5,6,5,6,1,2,133682015,200523023,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
2170907,18,6,7,6,7,1,2,200523023,300784535,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
2170907,20,7,8,7,8,1,2,451176803,676765205,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
32132123,3,0,1,0,1,1,2,54222959,81334439,668,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
32132123,5,1,2,1,2,1,2,122001659,183002489,593,161,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
32132123,10,2,3,2,3,1,2,231612527,347418791,479,719,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
32132123,11,3,4,3,4,1,2,347418791,521128187,719,350,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
32132123,17,4,5,4,5,1,2,989329295,1483993943,479,719,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
32132123,18,5,6,5,6,1,2,1483993943,2225990915,719,350,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
32132123,27,6,7,6,7,1,2,3565607039,5348410559,242,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
32132123,29,7,8,7,8,1,2,8022615839,12033923759,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
32132123,30,8,9,8,9,1,2,12033923759,18050885639,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
32132123,32,9,10,9,10,1,2,27076328459,40614492689,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
30021839,1,0,1,0,1,1,2,45032759,67549139,242,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
30021839,8,1,2,1,2,1,2,96178367,144267551,668,638,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
30021839,10,2,3,2,3,1,2,216401327,324601991,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
30021839,11,3,4,3,4,1,2,324601991,486902987,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
3300047,1,0,1,0,1,1,2,4950071,7425107,161,242,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
3300047,6,1,2,1,2,1,2,9397403,14096105,593,161,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
3300047,10,2,3,2,3,1,2,23787179,35680769,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
33261263,1,0,1,0,1,1,2,49891895,74837843,593,161,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
33261263,6,1,2,1,2,1,2,94716647,142074971,593,161,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
33261263,10,2,3,2,3,1,2,239751515,359627273,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
33261263,13,3,4,3,4,1,2,404580683,606871025,263,395,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
29490479,1,0,1,0,1,1,2,44235719,66353579,728,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
29490479,8,1,2,1,2,1,2,94476095,141714143,611,188,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
29490479,10,2,3,2,3,1,2,212571215,318856823,647,242,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
29490479,11,3,4,3,4,1,2,318856823,478285235,242,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
25239599,1,0,1,0,1,1,2,37859399,56789099,242,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
25239599,8,1,2,1,2,1,2,80857919,121286879,155,233,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
25239599,10,2,3,2,3,1,2,181930319,272895479,350,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
25239599,11,3,4,3,4,1,2,272895479,409343219,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
25239599,25,4,5,4,5,1,2,622392011,933588017,242,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
70181423,1,0,1,0,1,1,2,105272135,157908203,161,242,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
70181423,6,1,2,1,2,1,2,199852571,299778857,137,206,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
70181423,10,2,3,2,3,1,2,505876823,758815235,395,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
70181423,11,3,4,3,4,1,2,758815235,1138222853,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
28479023,1,0,1,0,1,1,2,42718535,64077803,593,161,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
28479023,6,1,2,1,2,1,2,81098471,121647707,137,206,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
28479023,10,2,3,2,3,1,2,205280507,307920761,668,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
28479023,15,3,4,3,4,1,2,389712215,584568323,479,719,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
26302319,1,0,1,0,1,1,2,39453479,59180219,728,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
26302319,8,1,2,1,2,1,2,84262463,126393695,269,404,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
26302319,10,2,3,2,3,1,2,189590543,284385815,242,728,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
26302319,11,3,4,3,4,1,2,284385815,426578723,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
22051439,1,0,1,0,1,1,2,33077159,49615739,242,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
22051439,8,1,2,1,2,1,2,70644287,105966431,542,449,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
22051439,10,2,3,2,3,1,2,158949647,238424471,674,647,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
22051439,11,3,4,3,4,1,2,238424471,357636707,647,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
66993263,1,0,1,0,1,1,2,100489895,150734843,161,242,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
66993263,6,1,2,1,2,1,2,190773787,286160681,319,479,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
66993263,10,2,3,2,3,1,2,482896151,724344227,719,350,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
66993263,11,3,4,3,4,1,2,724344227,1086516341,350,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
25290863,1,0,1,0,1,1,2,37936295,56904443,593,161,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
25290863,6,1,2,1,2,1,2,72019687,108029531,319,479,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
25290863,10,2,3,2,3,1,2,182299835,273449753,263,395,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
19925999,1,0,1,0,1,1,2,29888999,44833499,728,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
19925999,5,1,2,1,2,1,2,75656531,113484797,182,638,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
19925999,10,2,3,2,3,1,2,143629199,215443799,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
19925999,11,3,4,3,4,1,2,215443799,323165699,242,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
559871,1,0,1,0,1,1,2,839807,1259711,728,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
559871,3,1,2,1,2,1,2,1889567,2834351,728,728,6,breach_candidate,0,0,True,True,2,True,True,True,1,d_le_C_before
559871,5,2,3,2,3,1,2,4251527,6377291,728,728,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
559871,6,3,4,3,4,1,2,6377291,9565937,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
38534939,3,0,1,0,1,1,2,65027711,97541567,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
38534939,5,1,2,1,2,1,2,146312351,219468527,593,161,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
38534939,6,2,3,2,3,1,2,219468527,329202791,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
38534939,8,3,4,3,4,1,2,493804187,740706281,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
38534939,11,4,5,4,5,1,2,833294567,1249941851,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
38534939,15,5,6,5,6,1,2,2109276875,3163915313,668,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
39126887,1,0,1,0,1,1,2,58690331,88035497,728,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
39126887,5,1,2,1,2,1,2,148559903,222839855,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
39126887,6,2,3,2,3,1,2,222839855,334259783,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
39126887,8,3,4,3,4,1,2,501389675,752084513,242,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
26084591,1,0,1,0,1,1,2,39126887,58690331,728,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
26084591,5,1,2,1,2,1,2,99039935,148559903,182,638,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
26084591,6,2,3,2,3,1,2,148559903,222839855,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
26084591,8,3,4,3,4,1,2,334259783,501389675,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
30826655,1,0,1,0,1,1,2,46239983,69359975,242,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
30826655,3,1,2,1,2,1,2,104039963,156059945,728,728,6,breach_candidate,0,0,True,True,2,True,True,True,1,d_le_C_before
30826655,6,2,3,2,3,1,2,175567439,263351159,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
30826655,8,3,4,3,4,1,2,395026739,592540109,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
7114175,1,0,1,0,1,1,2,10671263,16006895,161,242,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
7114175,3,1,2,1,2,1,2,24010343,36015515,728,728,6,breach_candidate,0,0,True,True,2,True,True,True,1,d_le_C_before
7114175,6,2,3,2,3,1,2,40517455,60776183,364,182,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
7114175,8,3,4,3,4,1,2,91164275,136746413,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
18179711,1,0,1,0,1,1,2,27269567,40904351,593,161,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
18179711,3,1,2,1,2,1,2,61356527,92034791,242,728,6,breach_candidate,0,0,True,True,2,True,True,True,1,d_le_C_before
18179711,5,2,3,2,3,1,2,138052187,207078281,728,728,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
18179711,8,3,4,3,4,1,2,232963067,349444601,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
18179711,17,4,5,4,5,1,2,559742687,839614031,449,674,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
18179711,18,5,6,5,6,1,2,839614031,1259421047,674,647,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
18179711,20,6,7,6,7,1,2,1889131571,2833697357,242,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
102150395,5,0,1,0,1,1,2,193926143,290889215,479,719,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
102150395,6,1,2,1,2,1,2,290889215,436333823,719,350,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
102150395,8,2,3,2,3,1,2,654500735,981751103,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
102150395,10,3,4,3,4,1,2,1472626655,2208939983,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
102150395,11,4,5,4,5,1,2,2208939983,3313409975,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
102150395,13,5,6,5,6,1,2,4970114963,7455172445,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
102150395,27,6,7,6,7,1,2,11335328027,17002992041,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
102150395,30,7,8,7,8,1,2,19128366047,28692549071,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
102150395,32,8,9,8,9,1,2,43038823607,64558235411,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
288471131,3,0,1,0,1,1,2,486795035,730192553,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
288471131,6,1,2,1,2,1,2,821466623,1232199935,263,395,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
288471131,8,2,3,2,3,1,2,1848299903,2772449855,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
288471131,10,3,4,3,4,1,2,4158674783,6238012175,242,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
288471131,11,4,5,4,5,1,2,6238012175,9357018263,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
