heartbeat,step,alive,killed_terminal,killed_exit,killed_precision,total_killed,elapsed_s
13,41,22966,0,5,0,5,20.6
13,42,22957,0,9,0,9,20.6
13,43,22957,0,0,0,0,20.6
13,44,22950,0,7,0,7,20.6
13,45,22950,0,0,0,0,20.6
13,46,22944,0,6,0,6,20.6
13,47,22935,0,9,0,9,20.6
13,48,22935,0,0,0,0,20.6
13,49,22927,0,8,0,8,20.6
13,50,22927,0,0,0,0,20.6
13,51,22921,0,6,0,6,20.6
13,52,22912,0,9,0,9,20.6
14,0,22912,0,0,0,0,20.6
14,1,22904,0,8,0,8,20.6
14,2,22904,0,0,0,0,20.6
14,3,22898,0,6,0,6,20.6
14,4,22898,0,0,0,0,20.6
14,5,22893,0,5,0,5,20.6
14,6,22884,0,9,0,9,20.6
14,7,22884,0,0,0,0,20.6
14,8,22877,0,7,0,7,20.6
14,9,22877,0,0,0,0,20.6
14,10,22871,0,6,0,6,20.6
14,11,22862,0,9,0,9,20.6
14,12,22862,0,0,0,0,20.6
14,13,22854,0,8,0,8,20.6
14,14,22854,0,0,0,0,20.6
14,15,22848,0,6,0,6,20.6
14,16,22848,0,0,0,0,20.6
14,17,22843,0,5,0,5,20.6
14,18,22834,0,9,0,9,20.7
14,19,22834,0,0,0,0,20.7
14,20,22827,0,7,0,7,20.7
14,21,22827,0,0,0,0,20.7
14,22,22821,0,6,0,6,20.7
14,23,22812,0,9,0,9,20.7
14,24,22812,0,0,0,0,20.7
14,25,22804,0,8,0,8,20.7
14,26,22804,0,0,0,0,20.7
14,27,22798,0,6,0,6,20.7
14,28,22798,0,0,0,0,20.7
14,29,22793,0,5,0,5,20.7
14,30,22784,0,9,0,9,20.7
14,31,22784,0,0,0,0,20.7
14,32,22777,0,7,0,7,20.7
14,33,22777,0,0,0,0,20.7
14,34,22771,0,6,0,6,20.7
14,35,22762,0,9,0,9,20.7
14,36,22762,0,0,0,0,20.7
14,37,22754,0,8,0,8,20.7
14,38,22754,0,0,0,0,20.7
14,39,22748,0,6,0,6,20.7
14,40,22748,0,0,0,0,20.7
14,41,22743,0,5,0,5,20.7
14,42,22734,0,9,0,9,20.7
14,43,22734,0,0,0,0,20.7
14,44,22727,0,7,0,7,20.7
14,45,22727,0,0,0,0,20.7
14,46,22721,0,6,0,6,20.7
14,47,22712,0,9,0,9,20.7
14,48,22712,0,0,0,0,20.7
14,49,22704,0,8,0,8,20.7
14,50,22704,0,0,0,0,20.7
14,51,22698,0,6,0,6,20.7
14,52,22689,0,9,0,9,20.7
15,0,22689,0,0,0,0,20.7
15,1,22681,0,8,0,8,20.7
15,2,22681,0,0,0,0,20.7
15,3,22675,0,6,0,6,20.7
15,4,22675,0,0,0,0,20.7
15,5,22670,0,5,0,5,20.7
15,6,22661,0,9,0,9,20.7
15,7,22661,0,0,0,0,20.7
15,8,22654,0,7,0,7,20.7
15,9,22654,0,0,0,0,20.7
15,10,22648,0,6,0,6,20.7
15,11,22639,0,9,0,9,20.7
15,12,22639,0,0,0,0,20.7
15,13,22631,0,8,0,8,20.7
15,14,22631,0,0,0,0,20.7
15,15,22625,0,6,0,6,20.7
15,16,22625,0,0,0,0,20.7
15,17,22620,0,5,0,5,20.7
15,18,22611,0,9,0,9,20.7
15,19,22611,0,0,0,0,20.7
15,20,22604,0,7,0,7,20.7
15,21,22604,0,0,0,0,20.7
15,22,22598,0,6,0,6,20.7
15,23,22589,0,9,0,9,20.7
15,24,22589,0,0,0,0,20.7
15,25,22581,0,8,0,8,20.8
15,26,22581,0,0,0,0,20.8
15,27,22575,0,6,0,6,20.8
15,28,22575,0,0,0,0,20.8
15,29,22570,0,5,0,5,20.8
15,30,22561,0,9,0,9,20.8
15,31,22561,0,0,0,0,20.8
15,32,22554,0,7,0,7,20.8
15,33,22554,0,0,0,0,20.8
15,34,22548,0,6,0,6,20.8
15,35,22539,0,9,0,9,20.8
15,36,22539,0,0,0,0,20.8
15,37,22531,0,8,0,8,20.8
15,38,22531,0,0,0,0,20.8
15,39,22525,0,6,0,6,20.8
15,40,22525,0,0,0,0,20.8
15,41,22520,0,5,0,5,20.8
15,42,22511,0,9,0,9,20.8
15,43,22511,0,0,0,0,20.8
15,44,22504,0,7,0,7,20.8
15,45,22504,0,0,0,0,20.8
15,46,22498,0,6,0,6,20.8
15,47,22489,0,9,0,9,20.8
15,48,22489,0,0,0,0,20.8
15,49,22481,0,8,0,8,20.8
15,50,22481,0,0,0,0,20.8
15,51,22475,0,6,0,6,20.8
15,52,22466,0,9,0,9,20.8
16,0,22466,0,0,0,0,20.8
16,1,22458,0,8,0,8,20.8
16,2,22458,0,0,0,0,20.8
16,3,22452,0,6,0,6,20.8
16,4,22452,0,0,0,0,20.8
16,5,22447,0,5,0,5,20.8
16,6,22438,0,9,0,9,20.8
16,7,22438,0,0,0,0,20.8
16,8,22431,0,7,0,7,20.8
16,9,22431,0,0,0,0,20.8
16,10,22425,0,6,0,6,20.8
16,11,22416,0,9,0,9,20.8
16,12,22416,0,0,0,0,20.8
16,13,22408,0,8,0,8,20.8
16,14,22408,0,0,0,0,20.8
16,15,22402,0,6,0,6,20.8
16,16,22402,0,0,0,0,20.8
16,17,22397,0,5,0,5,20.8
16,18,22388,0,9,0,9,20.8
16,19,22388,0,0,0,0,20.8
16,20,22381,0,7,0,7,20.8
16,21,22381,0,0,0,0,20.8
16,22,22375,0,6,0,6,20.8
16,23,22366,0,9,0,9,20.8
16,24,22366,0,0,0,0,20.8
16,25,22358,0,8,0,8,20.8
16,26,22358,0,0,0,0,20.8
16,27,22352,0,6,0,6,20.8
16,28,22352,0,0,0,0,20.8
16,29,22347,0,5,0,5,20.8
16,30,22338,0,9,0,9,20.8
16,31,22338,0,0,0,0,20.8
16,32,22331,0,7,0,7,20.8
16,33,22331,0,0,0,0,20.9
16,34,22325,0,6,0,6,20.9
16,35,22316,0,9,0,9,20.9
16,36,22316,0,0,0,0,20.9
16,37,22308,0,8,0,8,20.9
16,38,22308,0,0,0,0,20.9
16,39,22302,0,6,0,6,20.9
16,40,22302,0,0,0,0,20.9
16,41,22297,0,5,0,5,20.9
16,42,22288,0,9,0,9,20.9
16,43,22288,0,0,0,0,20.9
16,44,22281,0,7,0,7,20.9
16,45,22281,0,0,0,0,20.9
16,46,22275,0,6,0,6,20.9
16,47,22266,0,9,0,9,20.9
16,48,22266,0,0,0,0,20.9
16,49,22258,0,8,0,8,20.9
16,50,22258,0,0,0,0,20.9
16,51,22252,0,6,0,6,20.9
16,52,22243,0,9,0,9,20.9
17,0,22243,0,0,0,0,20.9
17,1,22235,0,8,0,8,20.9
17,2,22235,0,0,0,0,20.9
17,3,22229,0,6,0,6,20.9
17,4,22229,0,0,0,0,20.9
17,5,22224,0,5,0,5,20.9
17,6,22215,0,9,0,9,20.9
17,7,22215,0,0,0,0,20.9
17,8,22208,0,7,0,7,20.9
17,9,22208,0,0,0,0,20.9
17,10,22202,0,6,0,6,20.9
17,11,22193,0,9,0,9,20.9
17,12,22193,0,0,0,0,20.9
17,13,22185,0,8,0,8,20.9
17,14,22185,0,0,0,0,20.9
17,15,22179,0,6,0,6,20.9
17,16,22179,0,0,0,0,20.9
17,17,22174,0,5,0,5,20.9
17,18,22165,0,9,0,9,20.9
17,19,22165,0,0,0,0,20.9
17,20,22158,0,7,0,7,20.9
17,21,22158,0,0,0,0,20.9
17,22,22152,0,6,0,6,20.9
17,23,22143,0,9,0,9,20.9
17,24,22143,0,0,0,0,20.9
17,25,22135,0,8,0,8,20.9
17,26,22135,0,0,0,0,20.9
17,27,22129,0,6,0,6,20.9
17,28,22129,0,0,0,0,20.9
17,29,22124,0,5,0,5,20.9
17,30,22115,0,9,0,9,20.9
17,31,22115,0,0,0,0,20.9
17,32,22108,0,7,0,7,20.9
17,33,22108,0,0,0,0,20.9
17,34,22102,0,6,0,6,20.9
17,35,22093,0,9,0,9,20.9
17,36,22093,0,0,0,0,20.9
17,37,22085,0,8,0,8,20.9
17,38,22085,0,0,0,0,20.9
17,39,22079,0,6,0,6,20.9
17,40,22079,0,0,0,0,20.9
17,41,22074,0,5,0,5,20.9
17,42,22065,0,9,0,9,21.0
17,43,22065,0,0,0,0,21.0
17,44,22058,0,7,0,7,21.0
17,45,22058,0,0,0,0,21.0
17,46,22052,0,6,0,6,21.0
17,47,22043,0,9,0,9,21.0
17,48,22043,0,0,0,0,21.0
17,49,22035,0,8,0,8,21.0
17,50,22035,0,0,0,0,21.0
17,51,22029,0,6,0,6,21.0
17,52,22020,0,9,0,9,21.0
18,0,22020,0,0,0,0,21.0
18,1,22012,0,8,0,8,21.0
18,2,22012,0,0,0,0,21.0
18,3,22006,0,6,0,6,21.0
18,4,22006,0,0,0,0,21.0
18,5,22001,0,5,0,5,21.0
18,6,21992,0,9,0,9,21.0
18,7,21992,0,0,0,0,21.0
18,8,21985,0,7,0,7,21.0
18,9,21985,0,0,0,0,21.0
18,10,21979,0,6,0,6,21.0
18,11,21970,0,9,0,9,21.0
18,12,21970,0,0,0,0,21.0
18,13,21962,0,8,0,8,21.0
18,14,21962,0,0,0,0,21.0
18,15,21956,0,6,0,6,21.0
18,16,21956,0,0,0,0,21.0
18,17,21951,0,5,0,5,21.0
18,18,21942,0,9,0,9,21.0
18,19,21942,0,0,0,0,21.0
18,20,21935,0,7,0,7,21.0
18,21,21935,0,0,0,0,21.0
18,22,21929,0,6,0,6,21.0
18,23,21920,0,9,0,9,21.0
18,24,21920,0,0,0,0,21.0
18,25,21912,0,8,0,8,21.0
18,26,21912,0,0,0,0,21.0
18,27,21906,0,6,0,6,21.0
18,28,21906,0,0,0,0,21.0
18,29,21901,0,5,0,5,21.0
18,30,21892,0,9,0,9,21.0
18,31,21892,0,0,0,0,21.0
18,32,21885,0,7,0,7,21.0
18,33,21885,0,0,0,0,21.0
18,34,21879,0,6,0,6,21.0
18,35,21870,0,9,0,9,21.0
18,36,21870,0,0,0,0,21.0
18,37,21862,0,8,0,8,21.0
18,38,21862,0,0,0,0,21.0
18,39,21856,0,6,0,6,21.0
18,40,21856,0,0,0,0,21.0
18,41,21851,0,5,0,5,21.0
18,42,21842,0,9,0,9,21.0
18,43,21842,0,0,0,0,21.0
18,44,21835,0,7,0,7,21.0
18,45,21835,0,0,0,0,21.0
18,46,21829,0,6,0,6,21.0
18,47,21820,0,9,0,9,21.0
18,48,21820,0,0,0,0,21.0
18,49,21812,0,8,0,8,21.0
18,50,21812,0,0,0,0,21.0
18,51,21806,0,6,0,6,21.1
18,52,21797,0,9,0,9,21.1
19,0,21797,0,0,0,0,21.1
19,1,21789,0,8,0,8,21.1
19,2,21789,0,0,0,0,21.1
19,3,21783,0,6,0,6,21.1
19,4,21783,0,0,0,0,21.1
19,5,21778,0,5,0,5,21.1
19,6,21769,0,9,0,9,21.1
19,7,21769,0,0,0,0,21.1
19,8,21762,0,7,0,7,21.1
19,9,21762,0,0,0,0,21.1
19,10,21756,0,6,0,6,21.1
19,11,21747,0,9,0,9,21.1
19,12,21747,0,0,0,0,21.1
19,13,21739,0,8,0,8,21.1
19,14,21739,0,0,0,0,21.1
19,15,21733,0,6,0,6,21.1
19,16,21733,0,0,0,0,21.1
19,17,21728,0,5,0,5,21.1
19,18,21719,0,9,0,9,21.1
19,19,21719,0,0,0,0,21.1
19,20,21712,0,7,0,7,21.1
19,21,21712,0,0,0,0,21.1
19,22,21706,0,6,0,6,21.1
19,23,21697,0,9,0,9,21.1
19,24,21697,0,0,0,0,21.1
19,25,21689,0,8,0,8,21.1
19,26,21689,0,0,0,0,21.1
19,27,21683,0,6,0,6,21.1
19,28,21683,0,0,0,0,21.1
19,29,21678,0,5,0,5,21.1
19,30,21669,0,9,0,9,21.1
19,31,21669,0,0,0,0,21.1
19,32,21662,0,7,0,7,21.1
19,33,21662,0,0,0,0,21.1
19,34,21656,0,6,0,6,21.1
19,35,21647,0,9,0,9,21.1
19,36,21647,0,0,0,0,21.1
19,37,21639,0,8,0,8,21.1
19,38,21639,0,0,0,0,21.1
19,39,21633,0,6,0,6,21.1
19,40,21633,0,0,0,0,21.1
19,41,21628,0,5,0,5,21.1
19,42,21619,0,9,0,9,21.1
19,43,21619,0,0,0,0,21.1
19,44,21612,0,7,0,7,21.1
19,45,21612,0,0,0,0,21.1
19,46,21606,0,6,0,6,21.1
19,47,21597,0,9,0,9,21.1
19,48,21597,0,0,0,0,21.1
19,49,21589,0,8,0,8,21.1
19,50,21589,0,0,0,0,21.1
19,51,21583,0,6,0,6,21.1
19,52,21574,0,9,0,9,21.1
20,0,21574,0,0,0,0,21.1
20,1,21566,0,8,0,8,21.1
20,2,21566,0,0,0,0,21.1
20,3,21560,0,6,0,6,21.1
20,4,21560,0,0,0,0,21.1
20,5,21555,0,5,0,5,21.1
20,6,21546,0,9,0,9,21.1
20,7,21546,0,0,0,0,21.2
20,8,21539,0,7,0,7,21.2
20,9,21539,0,0,0,0,21.2
20,10,21533,0,6,0,6,21.2
20,11,21524,0,9,0,9,21.2
20,12,21524,0,0,0,0,21.2
20,13,21516,0,8,0,8,21.2
20,14,21516,0,0,0,0,21.2
20,15,21510,0,6,0,6,21.2
20,16,21510,0,0,0,0,21.2
20,17,21505,0,5,0,5,21.2
20,18,21496,0,9,0,9,21.2
20,19,21496,0,0,0,0,21.2
20,20,21489,0,7,0,7,21.2
20,21,21489,0,0,0,0,21.2
20,22,21483,0,6,0,6,21.2
20,23,21474,0,9,0,9,21.2
20,24,21474,0,0,0,0,21.2
20,25,21466,0,8,0,8,21.2
20,26,21466,0,0,0,0,21.2
20,27,21460,0,6,0,6,21.2
20,28,21460,0,0,0,0,21.2
20,29,21455,0,5,0,5,21.2
20,30,21446,0,9,0,9,21.2
20,31,21446,0,0,0,0,21.2
20,32,21439,0,7,0,7,21.2
20,33,21439,0,0,0,0,21.2
20,34,21433,0,6,0,6,21.2
20,35,21424,0,9,0,9,21.2
20,36,21424,0,0,0,0,21.2
20,37,21416,0,8,0,8,21.2
20,38,21416,0,0,0,0,21.2
20,39,21410,0,6,0,6,21.2
20,40,21410,0,0,0,0,21.2
20,41,21405,0,5,0,5,21.2
20,42,21396,0,9,0,9,21.2
20,43,21396,0,0,0,0,21.2
20,44,21389,0,7,0,7,21.2
20,45,21389,0,0,0,0,21.2
20,46,21383,0,6,0,6,21.2
20,47,21374,0,9,0,9,21.2
20,48,21374,0,0,0,0,21.2
20,49,21366,0,8,0,8,21.2
20,50,21366,0,0,0,0,21.2
20,51,21360,0,6,0,6,21.2
20,52,21351,0,9,0,9,21.2
21,0,21351,0,0,0,0,21.2
21,1,21343,0,8,0,8,21.2
21,2,21343,0,0,0,0,21.2
21,3,21337,0,6,0,6,21.2
21,4,21337,0,0,0,0,21.2
21,5,21332,0,5,0,5,21.2
21,6,21323,0,9,0,9,21.2
21,7,21323,0,0,0,0,21.2
21,8,21316,0,7,0,7,21.2
21,9,21316,0,0,0,0,21.2
21,10,21310,0,6,0,6,21.2
21,11,21301,0,9,0,9,21.2
21,12,21301,0,0,0,0,21.2
21,13,21293,0,8,0,8,21.2
21,14,21293,0,0,0,0,21.2
21,15,21287,0,6,0,6,21.2
21,16,21287,0,0,0,0,21.2
21,17,21282,0,5,0,5,21.2
21,18,21273,0,9,0,9,21.3
21,19,21273,0,0,0,0,21.3
21,20,21266,0,7,0,7,21.3
21,21,21266,0,0,0,0,21.3
21,22,21260,0,6,0,6,21.3
21,23,21251,0,9,0,9,21.3
21,24,21251,0,0,0,0,21.3
21,25,21243,0,8,0,8,21.3
21,26,21243,0,0,0,0,21.3
21,27,21237,0,6,0,6,21.3
21,28,21237,0,0,0,0,21.3
21,29,21232,0,5,0,5,21.3
21,30,21223,0,9,0,9,21.3
21,31,21223,0,0,0,0,21.3
21,32,21216,0,7,0,7,21.3
21,33,21216,0,0,0,0,21.3
21,34,21210,0,6,0,6,21.3
21,35,21201,0,9,0,9,21.3
21,36,21201,0,0,0,0,21.3
21,37,21193,0,8,0,8,21.3
21,38,21193,0,0,0,0,21.3
21,39,21187,0,6,0,6,21.3
21,40,21187,0,0,0,0,21.3
21,41,21182,0,5,0,5,21.3
21,42,21173,0,9,0,9,21.3
21,43,21173,0,0,0,0,21.3
21,44,21166,0,7,0,7,21.3
21,45,21166,0,0,0,0,21.3
21,46,21160,0,6,0,6,21.3
21,47,21151,0,9,0,9,21.3
21,48,21151,0,0,0,0,21.3
21,49,21143,0,8,0,8,21.3
21,50,21143,0,0,0,0,21.3
21,51,21137,0,6,0,6,21.3
21,52,21128,0,9,0,9,21.3
22,0,21128,0,0,0,0,21.3
22,1,21120,0,8,0,8,21.3
22,2,21120,0,0,0,0,21.3
22,3,21114,0,6,0,6,21.3
22,4,21114,0,0,0,0,21.3
22,5,21109,0,5,0,5,21.3
22,6,21100,0,9,0,9,21.3
22,7,21100,0,0,0,0,21.3
22,8,21093,0,7,0,7,21.3
22,9,21093,0,0,0,0,21.3
22,10,21087,0,6,0,6,21.3
22,11,21078,0,9,0,9,21.3
22,12,21078,0,0,0,0,21.3
22,13,21070,0,8,0,8,21.3
22,14,21070,0,0,0,0,21.3
22,15,21064,0,6,0,6,21.3
22,16,21064,0,0,0,0,21.3
22,17,21059,0,5,0,5,21.3
22,18,21050,0,9,0,9,21.3
22,19,21050,0,0,0,0,21.3
22,20,21043,0,7,0,7,21.3
22,21,21043,0,0,0,0,21.3
22,22,21037,0,6,0,6,21.3
22,23,21028,0,9,0,9,21.3
22,24,21028,0,0,0,0,21.3
22,25,21020,0,8,0,8,21.3
22,26,21020,0,0,0,0,21.3
22,27,21014,0,6,0,6,21.3
22,28,21014,0,0,0,0,21.3
22,29,21009,0,5,0,5,21.4
22,30,21000,0,9,0,9,21.4
22,31,21000,0,0,0,0,21.4
22,32,20993,0,7,0,7,21.4
22,33,20993,0,0,0,0,21.4
22,34,20987,0,6,0,6,21.4
22,35,20978,0,9,0,9,21.4
22,36,20978,0,0,0,0,21.4
22,37,20970,0,8,0,8,21.4
22,38,20970,0,0,0,0,21.4
22,39,20964,0,6,0,6,21.4
22,40,20964,0,0,0,0,21.4
22,41,20959,0,5,0,5,21.4
22,42,20950,0,9,0,9,21.4
22,43,20950,0,0,0,0,21.4
22,44,20943,0,7,0,7,21.4
22,45,20943,0,0,0,0,21.4
22,46,20937,0,6,0,6,21.4
22,47,20928,0,9,0,9,21.4
22,48,20928,0,0,0,0,21.4
22,49,20920,0,8,0,8,21.4
22,50,20920,0,0,0,0,21.4
22,51,20914,0,6,0,6,21.4
22,52,20905,0,9,0,9,21.4
23,0,20905,0,0,0,0,21.4
23,1,20897,0,8,0,8,21.4
23,2,20897,0,0,0,0,21.4
23,3,20891,0,6,0,6,21.4
23,4,20891,0,0,0,0,21.4
23,5,20886,0,5,0,5,21.4
23,6,20877,0,9,0,9,21.4
23,7,20877,0,0,0,0,21.4
23,8,20870,0,7,0,7,21.4
23,9,20870,0,0,0,0,21.4
23,10,20864,0,6,0,6,21.4
23,11,20855,0,9,0,9,21.4
23,12,20855,0,0,0,0,21.4
23,13,20847,0,8,0,8,21.4
23,14,20847,0,0,0,0,21.4
23,15,20841,0,6,0,6,21.4
23,16,20841,0,0,0,0,21.4
23,17,20836,0,5,0,5,21.4
23,18,20827,0,9,0,9,21.4
23,19,20827,0,0,0,0,21.4
23,20,20820,0,7,0,7,21.4
23,21,20820,0,0,0,0,21.4
23,22,20814,0,6,0,6,21.4
23,23,20805,0,9,0,9,21.4
23,24,20805,0,0,0,0,21.4
23,25,20797,0,8,0,8,21.4
23,26,20797,0,0,0,0,21.4
23,27,20791,0,6,0,6,21.4
23,28,20791,0,0,0,0,21.4
23,29,20786,0,5,0,5,21.4
23,30,20777,0,9,0,9,21.4
23,31,20777,0,0,0,0,21.4
23,32,20770,0,7,0,7,21.4
23,33,20770,0,0,0,0,21.4
23,34,20764,0,6,0,6,21.4
23,35,20755,0,9,0,9,21.4
23,36,20755,0,0,0,0,21.4
23,37,20747,0,8,0,8,21.4
23,38,20747,0,0,0,0,21.4
23,39,20741,0,6,0,6,21.4
23,40,20741,0,0,0,0,21.5
23,41,20736,0,5,0,5,21.5
23,42,20727,0,9,0,9,21.5
23,43,20727,0,0,0,0,21.5
23,44,20720,0,7,0,7,21.5
23,45,20720,0,0,0,0,21.5
23,46,20714,0,6,0,6,21.5
23,47,20705,0,9,0,9,21.5
23,48,20705,0,0,0,0,21.5
23,49,20697,0,8,0,8,21.5
23,50,20697,0,0,0,0,21.5
23,51,20691,0,6,0,6,21.5
23,52,20682,0,9,0,9,21.5
24,0,20682,0,0,0,0,21.5
24,1,20674,0,8,0,8,21.5
24,2,20674,0,0,0,0,21.5
24,3,20668,0,6,0,6,21.5
24,4,20668,0,0,0,0,21.5
24,5,20663,0,5,0,5,21.5
24,6,20654,0,9,0,9,21.5
24,7,20654,0,0,0,0,21.5
24,8,20647,0,7,0,7,21.5
24,9,20647,0,0,0,0,21.5
24,10,20641,0,6,0,6,21.5
24,11,20632,0,9,0,9,21.5
24,12,20632,0,0,0,0,21.5
24,13,20624,0,8,0,8,21.5
24,14,20624,0,0,0,0,21.5
24,15,20618,0,6,0,6,21.5
24,16,20618,0,0,0,0,21.5
24,17,20613,0,5,0,5,21.5
24,18,20604,0,9,0,9,21.5
24,19,20604,0,0,0,0,21.5
24,20,20597,0,7,0,7,21.5
24,21,20597,0,0,0,0,21.5
24,22,20591,0,6,0,6,21.5
24,23,20582,0,9,0,9,21.5
24,24,20582,0,0,0,0,21.5
24,25,20574,0,8,0,8,21.5
24,26,20574,0,0,0,0,21.5
24,27,20568,0,6,0,6,21.5
24,28,20568,0,0,0,0,21.5
24,29,20563,0,5,0,5,21.5
24,30,20554,0,9,0,9,21.5
24,31,20554,0,0,0,0,21.5
24,32,20547,0,7,0,7,21.5
24,33,20547,0,0,0,0,21.5
24,34,20541,0,6,0,6,21.5
24,35,20532,0,9,0,9,21.5
24,36,20532,0,0,0,0,21.5
24,37,20524,0,8,0,8,21.5
24,38,20524,0,0,0,0,21.5
24,39,20518,0,6,0,6,21.5
24,40,20518,0,0,0,0,21.5
24,41,20513,0,5,0,5,21.5
24,42,20504,0,9,0,9,21.5
24,43,20504,0,0,0,0,21.5
24,44,20497,0,7,0,7,21.5
24,45,20497,0,0,0,0,21.5
24,46,20491,0,6,0,6,21.5
24,47,20482,0,9,0,9,21.5
24,48,20482,0,0,0,0,21.5
24,49,20474,0,8,0,8,21.5
24,50,20474,0,0,0,0,21.5
24,51,20468,0,6,0,6,21.5
24,52,20459,0,9,0,9,21.6
25,0,20459,0,0,0,0,21.6
25,1,20451,0,8,0,8,21.6
25,2,20451,0,0,0,0,21.6
25,3,20445,0,6,0,6,21.6
25,4,20445,0,0,0,0,21.6
25,5,20440,0,5,0,5,21.6
25,6,20431,0,9,0,9,21.6
25,7,20431,0,0,0,0,21.6
25,8,20424,0,7,0,7,21.6
25,9,20424,0,0,0,0,21.6
25,10,20418,0,6,0,6,21.6
25,11,20409,0,9,0,9,21.6
25,12,20409,0,0,0,0,21.6
25,13,20401,0,8,0,8,21.6
25,14,20401,0,0,0,0,21.6
25,15,20395,0,6,0,6,21.6
25,16,20395,0,0,0,0,21.6
25,17,20390,0,5,0,5,21.6
25,18,20381,0,9,0,9,21.6
25,19,20381,0,0,0,0,21.6
25,20,20374,0,7,0,7,21.6
25,21,20374,0,0,0,0,21.6
25,22,20368,0,6,0,6,21.6
25,23,20359,0,9,0,9,21.6
25,24,20359,0,0,0,0,21.6
25,25,20351,0,8,0,8,21.6
25,26,20351,0,0,0,0,21.6
25,27,20345,0,6,0,6,21.6
25,28,20345,0,0,0,0,21.6
25,29,20340,0,5,0,5,21.6
25,30,20331,0,9,0,9,21.6
25,31,20331,0,0,0,0,21.6
25,32,20324,0,7,0,7,21.6
25,33,20324,0,0,0,0,21.6
25,34,20318,0,6,0,6,21.6
25,35,20309,0,9,0,9,21.6
25,36,20309,0,0,0,0,21.6
25,37,20301,0,8,0,8,21.6
25,38,20301,0,0,0,0,21.6
25,39,20295,0,6,0,6,21.6
25,40,20295,0,0,0,0,21.6
25,41,20290,0,5,0,5,21.6
25,42,20281,0,9,0,9,21.6
25,43,20281,0,0,0,0,21.6
25,44,20274,0,7,0,7,21.6
25,45,20274,0,0,0,0,21.6
25,46,20268,0,6,0,6,21.6
25,47,20259,0,9,0,9,21.6
25,48,20259,0,0,0,0,21.6
25,49,20251,0,8,0,8,21.6
25,50,20251,0,0,0,0,21.6
25,51,20245,0,6,0,6,21.6
25,52,20236,0,9,0,9,21.6
26,0,20236,0,0,0,0,21.6
26,1,20228,0,8,0,8,21.6
26,2,20228,0,0,0,0,21.6
26,3,20222,0,6,0,6,21.6
26,4,20222,0,0,0,0,21.6
26,5,20217,0,5,0,5,21.6
26,6,20208,0,9,0,9,21.6
26,7,20208,0,0,0,0,21.6
26,8,20201,0,7,0,7,21.6
26,9,20201,0,0,0,0,21.6
26,10,20195,0,6,0,6,21.6
26,11,20186,0,9,0,9,21.6
26,12,20186,0,0,0,0,21.7
26,13,20178,0,8,0,8,21.7
26,14,20178,0,0,0,0,21.7
26,15,20172,0,6,0,6,21.7
26,16,20172,0,0,0,0,21.7
26,17,20167,0,5,0,5,21.7
26,18,20158,0,9,0,9,21.7
26,19,20158,0,0,0,0,21.7
26,20,20151,0,7,0,7,21.7
26,21,20151,0,0,0,0,21.7
26,22,20145,0,6,0,6,21.7
26,23,20136,0,9,0,9,21.7
26,24,20136,0,0,0,0,21.7
26,25,20128,0,8,0,8,21.7
26,26,20128,0,0,0,0,21.7
26,27,20122,0,6,0,6,21.7
26,28,20122,0,0,0,0,21.7
26,29,20117,0,5,0,5,21.7
26,30,20108,0,9,0,9,21.7
26,31,20108,0,0,0,0,21.7
26,32,20101,0,7,0,7,21.7
26,33,20101,0,0,0,0,21.7
26,34,20095,0,6,0,6,21.7
26,35,20086,0,9,0,9,21.7
26,36,20086,0,0,0,0,21.7
26,37,20078,0,8,0,8,21.7
26,38,20078,0,0,0,0,21.7
26,39,20072,0,6,0,6,21.7
26,40,20072,0,0,0,0,21.7
26,41,20067,0,5,0,5,21.7
26,42,20058,0,9,0,9,21.7
26,43,20058,0,0,0,0,21.7
26,44,20051,0,7,0,7,21.7
26,45,20051,0,0,0,0,21.7
26,46,20045,0,6,0,6,21.7
26,47,20036,0,9,0,9,21.7
26,48,20036,0,0,0,0,21.7
26,49,20028,0,8,0,8,21.7
26,50,20028,0,0,0,0,21.7
26,51,20022,0,6,0,6,21.7
26,52,20013,0,9,0,9,21.7
27,0,20013,0,0,0,0,21.7
27,1,20005,0,8,0,8,21.7
27,2,20005,0,0,0,0,21.7
27,3,19999,0,6,0,6,21.7
27,4,19999,0,0,0,0,21.7
27,5,19994,0,5,0,5,21.7
27,6,19985,0,9,0,9,21.7
27,7,19985,0,0,0,0,21.7
27,8,19978,0,7,0,7,21.7
27,9,19978,0,0,0,0,21.7
27,10,19972,0,6,0,6,21.7
27,11,19963,0,9,0,9,21.7
27,12,19963,0,0,0,0,21.7
27,13,19955,0,8,0,8,21.7
27,14,19955,0,0,0,0,21.7
27,15,19949,0,6,0,6,21.7
27,16,19949,0,0,0,0,21.7
27,17,19944,0,5,0,5,21.7
27,18,19935,0,9,0,9,21.7
27,19,19935,0,0,0,0,21.7
27,20,19928,0,7,0,7,21.7
27,21,19928,0,0,0,0,21.7
27,22,19922,0,6,0,6,21.7
27,23,19913,0,9,0,9,21.7
27,24,19913,0,0,0,0,21.7
27,25,19905,0,8,0,8,21.7
27,26,19905,0,0,0,0,21.8
27,27,19899,0,6,0,6,21.8
27,28,19899,0,0,0,0,21.8
27,29,19894,0,5,0,5,21.8
27,30,19885,0,9,0,9,21.8
27,31,19885,0,0,0,0,21.8
27,32,19878,0,7,0,7,21.8
