heartbeat,step,alive,killed_terminal,killed_exit,killed_precision,total_killed,elapsed_s
1,5,396,0,7,0,7,2.7
1,6,387,0,9,0,9,2.7
1,7,387,0,0,0,0,2.7
1,8,379,0,8,0,8,2.7
1,9,379,0,0,0,0,2.7
1,10,372,0,7,0,7,2.7
1,11,363,0,9,0,9,2.7
1,12,363,0,0,0,0,2.7
1,13,355,0,8,0,8,2.7
1,14,355,0,0,0,0,2.7
1,15,348,0,7,0,7,2.7
1,16,348,0,0,0,0,2.7
1,17,341,0,7,0,7,2.7
1,18,332,0,9,0,9,2.7
1,19,332,0,0,0,0,2.7
1,20,324,0,8,0,8,2.7
1,21,324,0,0,0,0,2.7
1,22,317,0,7,0,7,2.7
1,23,308,0,9,0,9,2.7
1,24,308,0,0,0,0,2.7
1,25,300,0,8,0,8,2.7
1,26,300,0,0,0,0,2.7
1,27,293,0,7,0,7,2.7
1,28,293,0,0,0,0,2.7
1,29,286,0,7,0,7,2.7
1,30,277,0,9,0,9,2.7
1,31,277,0,0,0,0,2.7
1,32,269,0,8,0,8,2.7
1,33,269,0,0,0,0,2.7
1,34,262,0,7,0,7,2.7
1,35,253,0,9,0,9,2.7
1,36,253,0,0,0,0,2.7
1,37,245,0,8,0,8,2.7
1,38,245,0,0,0,0,2.7
1,39,238,0,7,0,7,2.7
1,40,238,0,0,0,0,2.7
1,41,231,0,7,0,7,2.7
1,42,222,0,9,0,9,2.7
1,43,222,0,0,0,0,2.7
1,44,214,0,8,0,8,2.7
1,45,214,0,0,0,0,2.7
1,46,207,0,7,0,7,2.7
1,47,198,0,9,0,9,2.7
1,48,198,0,0,0,0,2.7
1,49,190,0,8,0,8,2.7
1,50,190,0,0,0,0,2.7
1,51,183,0,7,0,7,2.7
1,52,174,0,9,0,9,2.7
2,0,174,0,0,0,0,2.7
2,1,166,0,8,0,8,2.7
2,2,166,0,0,0,0,2.7
2,3,159,0,7,0,7,2.7
2,4,159,0,0,0,0,2.7
2,5,152,0,7,0,7,2.7
2,6,143,0,9,0,9,2.7
2,7,143,0,0,0,0,2.7
2,8,135,0,8,0,8,2.7
2,9,135,0,0,0,0,2.7
2,10,128,0,7,0,7,2.7
2,11,119,0,9,0,9,2.7
2,12,119,0,0,0,0,2.7
2,13,111,0,8,0,8,2.7
2,14,111,0,0,0,0,2.7
2,15,104,0,7,0,7,2.7
2,16,104,0,0,0,0,2.7
2,17,99,0,5,0,5,2.7
2,18,94,0,5,0,5,2.7
2,19,94,0,0,0,0,2.7
2,20,90,0,4,0,4,2.7
2,21,90,0,0,0,0,2.7
2,22,87,0,3,0,3,2.7
2,23,83,0,4,0,4,2.7
2,24,83,0,0,0,0,2.7
2,25,79,0,4,0,4,2.7
2,26,79,0,0,0,0,2.7
2,27,76,0,3,0,3,2.7
2,28,76,0,0,0,0,2.7
2,29,73,0,3,0,3,2.7
2,30,69,0,4,0,4,2.7
2,31,69,0,0,0,0,2.7
2,32,65,0,4,0,4,2.7
2,33,65,0,0,0,0,2.7
2,34,62,0,3,0,3,2.7
2,35,58,0,4,0,4,2.7
2,36,58,0,0,0,0,2.7
2,37,54,0,4,0,4,2.7
2,38,54,0,0,0,0,2.7
2,39,51,0,3,0,3,2.7
2,40,51,0,0,0,0,2.7
2,41,48,0,3,0,3,2.7
2,42,44,0,4,0,4,2.7
2,43,44,0,0,0,0,2.7
2,44,40,0,4,0,4,2.7
2,45,40,0,0,0,0,2.7
2,46,37,0,3,0,3,2.7
2,47,33,0,4,0,4,2.7
2,48,33,0,0,0,0,2.7
2,49,29,0,4,0,4,2.7
2,50,29,0,0,0,0,2.7
2,51,26,0,3,0,3,2.7
2,52,22,0,4,0,4,2.7
3,0,22,0,0,0,0,2.7
3,1,18,0,4,0,4,2.7
3,2,18,0,0,0,0,2.7
3,3,15,0,3,0,3,2.7
3,4,15,0,0,0,0,2.7
3,5,12,0,3,0,3,2.7
3,6,8,0,4,0,4,2.7
3,7,8,0,0,0,0,2.7
3,8,4,0,4,0,4,2.7
3,9,4,0,0,0,0,2.7
3,10,1,0,3,0,3,2.7
3,11,0,0,1,0,1,2.7
# EMPTY at hb=3 step=11
