heartbeat,step,alive,killed_terminal,killed_exit,killed_precision,total_killed,elapsed_s
4,35,292,0,9,0,9,0.5
4,36,292,0,0,0,0,0.5
4,37,284,0,8,0,8,0.5
4,38,284,0,0,0,0,0.5
4,39,278,0,6,0,6,0.5
4,40,278,0,0,0,0,0.5
4,41,273,0,5,0,5,0.5
4,42,264,0,9,0,9,0.5
4,43,264,0,0,0,0,0.5
4,44,257,0,7,0,7,0.5
4,45,257,0,0,0,0,0.5
4,46,251,0,6,0,6,0.5
4,47,242,0,9,0,9,0.5
4,48,242,0,0,0,0,0.5
4,49,234,0,8,0,8,0.5
4,50,234,0,0,0,0,0.5
4,51,228,0,6,0,6,0.5
4,52,219,0,9,0,9,0.5
5,0,219,0,0,0,0,0.5
5,1,211,0,8,0,8,0.5
5,2,211,0,0,0,0,0.5
5,3,205,0,6,0,6,0.5
5,4,205,0,0,0,0,0.5
5,5,200,0,5,0,5,0.5
5,6,191,0,9,0,9,0.5
5,7,191,0,0,0,0,0.5
5,8,184,0,7,0,7,0.5
5,9,184,0,0,0,0,0.5
5,10,178,0,6,0,6,0.5
5,11,169,0,9,0,9,0.5
5,12,169,0,0,0,0,0.5
5,13,161,0,8,0,8,0.5
5,14,161,0,0,0,0,0.5
5,15,155,0,6,0,6,0.5
5,16,155,0,0,0,0,0.5
5,17,150,0,5,0,5,0.5
5,18,141,0,9,0,9,0.5
5,19,141,0,0,0,0,0.5
5,20,134,0,7,0,7,0.5
5,21,134,0,0,0,0,0.5
5,22,128,0,6,0,6,0.5
5,23,119,0,9,0,9,0.5
5,24,119,0,0,0,0,0.5
5,25,111,0,8,0,8,0.5
5,26,111,0,0,0,0,0.5
5,27,105,0,6,0,6,0.5
5,28,105,0,0,0,0,0.5
5,29,100,0,5,0,5,0.5
5,30,91,0,9,0,9,0.5
5,31,91,0,0,0,0,0.5
5,32,84,0,7,0,7,0.5
5,33,84,0,0,0,0,0.5
5,34,78,0,6,0,6,0.5
5,35,69,0,9,0,9,0.5
5,36,69,0,0,0,0,0.5
5,37,61,0,8,0,8,0.5
5,38,61,0,0,0,0,0.5
5,39,55,0,6,0,6,0.5
5,40,55,0,0,0,0,0.5
5,41,50,0,5,0,5,0.5
5,42,41,0,9,0,9,0.5
5,43,41,0,0,0,0,0.5
5,44,34,0,7,0,7,0.5
5,45,34,0,0,0,0,0.5
5,46,28,0,6,0,6,0.5
5,47,21,0,7,0,7,0.5
5,48,21,0,0,0,0,0.5
5,49,16,0,5,0,5,0.5
5,50,16,0,0,0,0,0.5
5,51,12,0,4,0,4,0.5
5,52,8,0,4,0,4,0.5
6,0,8,0,0,0,0,0.5
6,1,4,0,4,0,4,0.5
6,2,4,0,0,0,0,0.5
6,3,1,0,3,0,3,0.5
6,4,1,0,0,0,0,0.5
6,5,0,0,1,0,1,0.5
# EMPTY at hb=6 step=5
