alphabet,m,word,D,L,has_c0_adjacent_high
"{0,1,2,3}",7,3213130,2,1,True
"{0,1,2,3}",7,3213131,1,0,False
"{0,1,2,3}",7,3213200,4,3,True
"{0,1,2,3}",7,3213201,3,2,True
"{0,1,2,3}",7,3213202,2,1,True
"{0,1,2,3}",7,3213210,3,2,False
"{0,1,2,3}",7,3213211,2,1,False
"{0,1,2,3}",7,3213212,1,0,False
"{0,1,2,3}",7,3213220,2,1,True
"{0,1,2,3}",7,3213221,1,0,False
"{0,1,2,3}",7,3213230,2,0,True
"{0,1,2,3}",7,3213231,1,0,False
"{0,1,2,3}",7,3213300,4,2,True
"{0,1,2,3}",7,3213301,3,1,True
"{0,1,2,3}",7,3213302,2,0,True
"{0,1,2,3}",7,3213303,1,0,True
"{0,1,2,3}",7,3213310,3,1,False
"{0,1,2,3}",7,3213311,2,0,False
"{0,1,2,3}",7,3213312,1,0,False
"{0,1,2,3}",7,3213320,2,0,True
"{0,1,2,3}",7,3213321,1,0,False
"{0,1,2,3}",7,3213330,2,0,True
"{0,1,2,3}",7,3213331,1,0,False
"{0,1,2,3}",7,3220000,8,7,True
"{0,1,2,3}",7,3220001,7,6,True
"{0,1,2,3}",7,3220002,6,5,True
"{0,1,2,3}",7,3220010,7,6,True
"{0,1,2,3}",7,3220011,6,5,True
"{0,1,2,3}",7,3220012,5,4,True
"{0,1,2,3}",7,3220020,6,5,True
"{0,1,2,3}",7,3220021,5,4,True
"{0,1,2,3}",7,3220022,4,3,True
"{0,1,2,3}",7,3220030,5,4,True
"{0,1,2,3}",7,3220031,4,3,True
"{0,1,2,3}",7,3220033,2,3,True
"{0,1,2,3}",7,3220100,7,6,True
"{0,1,2,3}",7,3220101,6,5,True
"{0,1,2,3}",7,3220102,5,4,True
"{0,1,2,3}",7,3220110,6,5,True
"{0,1,2,3}",7,3220111,5,4,True
"{0,1,2,3}",7,3220112,4,3,True
"{0,1,2,3}",7,3220120,5,4,True
"{0,1,2,3}",7,3220121,4,3,True
"{0,1,2,3}",7,3220122,3,2,True
"{0,1,2,3}",7,3220130,4,3,True
"{0,1,2,3}",7,3220131,3,2,True
"{0,1,2,3}",7,3220133,1,2,True
"{0,1,2,3}",7,3220200,6,5,True
"{0,1,2,3}",7,3220201,5,4,True
"{0,1,2,3}",7,3220202,4,3,True
"{0,1,2,3}",7,3220210,5,4,True
"{0,1,2,3}",7,3220211,4,3,True
"{0,1,2,3}",7,3220212,3,2,True
"{0,1,2,3}",7,3220220,4,3,True
"{0,1,2,3}",7,3220221,3,2,True
"{0,1,2,3}",7,3220222,2,1,True
"{0,1,2,3}",7,3220230,3,2,True
"{0,1,2,3}",7,3220231,2,1,True
"{0,1,2,3}",7,3220233,0,1,True
"{0,1,2,3}",7,3220300,5,4,True
"{0,1,2,3}",7,3220301,4,3,True
"{0,1,2,3}",7,3220302,3,2,True
"{0,1,2,3}",7,3220310,4,3,True
"{0,1,2,3}",7,3220311,3,2,True
"{0,1,2,3}",7,3220312,2,1,True
"{0,1,2,3}",7,3220320,3,2,True
"{0,1,2,3}",7,3220321,2,1,True
"{0,1,2,3}",7,3220323,0,1,True
"{0,1,2,3}",7,3220330,2,1,True
"{0,1,2,3}",7,3220332,0,1,True
"{0,1,2,3}",7,3220333,0,1,True
"{0,1,2,3}",7,3221000,7,6,False
"{0,1,2,3}",7,3221001,6,5,False
"{0,1,2,3}",7,3221002,5,4,True
"{0,1,2,3}",7,3221010,6,5,False
"{0,1,2,3}",7,3221011,5,4,False
"{0,1,2,3}",7,3221012,4,3,False
"{0,1,2,3}",7,3221020,5,4,True
"{0,1,2,3}",7,3221021,4,3,True
"{0,1,2,3}",7,3221022,3,2,True
"{0,1,2,3}",7,3221030,4,3,True
"{0,1,2,3}",7,3221031,3,2,True
"{0,1,2,3}",7,3221033,1,2,True
"{0,1,2,3}",7,3221100,6,5,False
"{0,1,2,3}",7,3221101,5,4,False
"{0,1,2,3}",7,3221102,4,3,True
"{0,1,2,3}",7,3221110,5,4,False
"{0,1,2,3}",7,3221111,4,3,False
"{0,1,2,3}",7,3221112,3,2,False
"{0,1,2,3}",7,3221120,4,3,True
"{0,1,2,3}",7,3221121,3,2,False
"{0,1,2,3}",7,3221122,2,1,False
"{0,1,2,3}",7,3221130,3,2,True
"{0,1,2,3}",7,3221131,2,1,False
"{0,1,2,3}",7,3221133,0,1,False
"{0,1,2,3}",7,3221200,5,4,True
"{0,1,2,3}",7,3221201,4,3,True
"{0,1,2,3}",7,3221202,3,2,True
"{0,1,2,3}",7,3221210,4,3,False
"{0,1,2,3}",7,3221211,3,2,False
"{0,1,2,3}",7,3221212,2,1,False
"{0,1,2,3}",7,3221220,3,2,True
"{0,1,2,3}",7,3221221,2,1,False
"{0,1,2,3}",7,3221222,1,0,False
"{0,1,2,3}",7,3221230,2,1,True
"{0,1,2,3}",7,3221231,1,0,False
"{0,1,2,3}",7,3221300,4,3,True
"{0,1,2,3}",7,3221301,3,2,True
"{0,1,2,3}",7,3221302,2,1,True
"{0,1,2,3}",7,3221310,3,2,False
"{0,1,2,3}",7,3221311,2,1,False
"{0,1,2,3}",7,3221312,1,0,False
"{0,1,2,3}",7,3221320,2,1,True
"{0,1,2,3}",7,3221321,1,0,False
"{0,1,2,3}",7,3221330,2,0,True
"{0,1,2,3}",7,3221331,1,0,False
"{0,1,2,3}",7,3222000,6,5,True
"{0,1,2,3}",7,3222001,5,4,True
"{0,1,2,3}",7,3222002,4,3,True
"{0,1,2,3}",7,3222010,5,4,True
"{0,1,2,3}",7,3222011,4,3,True
"{0,1,2,3}",7,3222012,3,2,True
"{0,1,2,3}",7,3222020,4,3,True
"{0,1,2,3}",7,3222021,3,2,True
"{0,1,2,3}",7,3222022,2,1,True
"{0,1,2,3}",7,3222030,3,2,True
"{0,1,2,3}",7,3222031,2,1,True
"{0,1,2,3}",7,3222033,0,1,True
"{0,1,2,3}",7,3222100,5,4,False
"{0,1,2,3}",7,3222101,4,3,False
"{0,1,2,3}",7,3222102,3,2,True
"{0,1,2,3}",7,3222110,4,3,False
"{0,1,2,3}",7,3222111,3,2,False
"{0,1,2,3}",7,3222112,2,1,False
"{0,1,2,3}",7,3222120,3,2,True
"{0,1,2,3}",7,3222121,2,1,False
"{0,1,2,3}",7,3222122,1,0,False
"{0,1,2,3}",7,3222130,2,1,True
"{0,1,2,3}",7,3222131,1,0,False
"{0,1,2,3}",7,3222200,4,3,True
"{0,1,2,3}",7,3222201,3,2,True
"{0,1,2,3}",7,3222202,2,1,True
"{0,1,2,3}",7,3222210,3,2,False
"{0,1,2,3}",7,3222211,2,1,False
"{0,1,2,3}",7,3222212,1,0,False
"{0,1,2,3}",7,3222220,2,1,True
"{0,1,2,3}",7,3222221,1,0,False
"{0,1,2,3}",7,3222230,2,0,True
"{0,1,2,3}",7,3222231,1,0,False
"{0,1,2,3}",7,3222300,4,2,True
"{0,1,2,3}",7,3222301,3,1,True
"{0,1,2,3}",7,3222302,2,0,True
"{0,1,2,3}",7,3222303,1,0,True
"{0,1,2,3}",7,3222310,3,1,False
"{0,1,2,3}",7,3222311,2,0,False
"{0,1,2,3}",7,3222312,1,0,False
"{0,1,2,3}",7,3222320,2,0,True
"{0,1,2,3}",7,3222321,1,0,False
"{0,1,2,3}",7,3222330,2,0,True
"{0,1,2,3}",7,3222331,1,0,False
"{0,1,2,3}",7,3223000,6,4,True
"{0,1,2,3}",7,3223001,5,3,True
"{0,1,2,3}",7,3223002,4,2,True
"{0,1,2,3}",7,3223003,3,2,True
"{0,1,2,3}",7,3223010,5,3,True
"{0,1,2,3}",7,3223011,4,2,True
"{0,1,2,3}",7,3223012,3,1,True
"{0,1,2,3}",7,3223013,2,1,True
"{0,1,2,3}",7,3223020,4,2,True
"{0,1,2,3}",7,3223021,3,1,True
"{0,1,2,3}",7,3223022,2,0,True
"{0,1,2,3}",7,3223023,1,0,True
"{0,1,2,3}",7,3223030,3,1,True
"{0,1,2,3}",7,3223031,2,0,True
"{0,1,2,3}",7,3223032,1,0,True
"{0,1,2,3}",7,3223100,5,3,False
"{0,1,2,3}",7,3223101,4,2,False
"{0,1,2,3}",7,3223102,3,1,True
"{0,1,2,3}",7,3223103,2,1,True
"{0,1,2,3}",7,3223110,4,2,False
"{0,1,2,3}",7,3223111,3,1,False
"{0,1,2,3}",7,3223112,2,0,False
"{0,1,2,3}",7,3223113,1,0,False
"{0,1,2,3}",7,3223120,3,1,True
"{0,1,2,3}",7,3223121,2,0,False
"{0,1,2,3}",7,3223122,1,0,False
"{0,1,2,3}",7,3223130,2,0,True
"{0,1,2,3}",7,3223131,1,0,False
"{0,1,2,3}",7,3223200,4,2,True
"{0,1,2,3}",7,3223201,3,1,True
"{0,1,2,3}",7,3223202,2,0,True
"{0,1,2,3}",7,3223203,1,0,True
"{0,1,2,3}",7,3223210,3,1,False
"{0,1,2,3}",7,3223211,2,0,False
"{0,1,2,3}",7,3223212,1,0,False
"{0,1,2,3}",7,3223220,2,0,True
"{0,1,2,3}",7,3223221,1,0,False
"{0,1,2,3}",7,3223230,2,0,True
"{0,1,2,3}",7,3223231,1,0,False
"{0,1,2,3}",7,3223300,4,1,True
"{0,1,2,3}",7,3223301,3,0,True
"{0,1,2,3}",7,3223302,2,0,True
"{0,1,2,3}",7,3223303,1,0,True
"{0,1,2,3}",7,3223310,3,0,False
"{0,1,2,3}",7,3223311,2,0,False
"{0,1,2,3}",7,3223312,1,0,False
"{0,1,2,3}",7,3223320,2,0,True
"{0,1,2,3}",7,3223321,1,0,False
"{0,1,2,3}",7,3223330,2,0,True
"{0,1,2,3}",7,3223331,1,0,False
"{0,1,2,3}",7,3230000,8,6,True
"{0,1,2,3}",7,3230001,7,5,True
"{0,1,2,3}",7,3230002,6,4,True
"{0,1,2,3}",7,3230003,5,4,True
"{0,1,2,3}",7,3230010,7,5,True
"{0,1,2,3}",7,3230011,6,4,True
"{0,1,2,3}",7,3230012,5,3,True
"{0,1,2,3}",7,3230013,4,3,True
"{0,1,2,3}",7,3230020,6,4,True
"{0,1,2,3}",7,3230021,5,3,True
"{0,1,2,3}",7,3230022,4,2,True
"{0,1,2,3}",7,3230023,3,2,True
"{0,1,2,3}",7,3230030,5,3,True
"{0,1,2,3}",7,3230031,4,2,True
"{0,1,2,3}",7,3230032,3,2,True
"{0,1,2,3}",7,3230100,7,5,True
"{0,1,2,3}",7,3230101,6,4,True
"{0,1,2,3}",7,3230102,5,3,True
"{0,1,2,3}",7,3230103,4,3,True
"{0,1,2,3}",7,3230110,6,4,True
"{0,1,2,3}",7,3230111,5,3,True
"{0,1,2,3}",7,3230112,4,2,True
"{0,1,2,3}",7,3230113,3,2,True
"{0,1,2,3}",7,3230120,5,3,True
"{0,1,2,3}",7,3230121,4,2,True
"{0,1,2,3}",7,3230122,3,1,True
"{0,1,2,3}",7,3230123,2,1,True
"{0,1,2,3}",7,3230130,4,2,True
"{0,1,2,3}",7,3230131,3,1,True
"{0,1,2,3}",7,3230132,2,1,True
"{0,1,2,3}",7,3230200,6,4,True
"{0,1,2,3}",7,3230201,5,3,True
"{0,1,2,3}",7,3230202,4,2,True
"{0,1,2,3}",7,3230203,3,2,True
"{0,1,2,3}",7,3230210,5,3,True
"{0,1,2,3}",7,3230211,4,2,True
"{0,1,2,3}",7,3230212,3,1,True
"{0,1,2,3}",7,3230213,2,1,True
"{0,1,2,3}",7,3230220,4,2,True
"{0,1,2,3}",7,3230221,3,1,True
"{0,1,2,3}",7,3230222,2,0,True
"{0,1,2,3}",7,3230223,1,0,True
"{0,1,2,3}",7,3230230,3,1,True
"{0,1,2,3}",7,3230231,2,0,True
"{0,1,2,3}",7,3230232,1,0,True
"{0,1,2,3}",7,3230300,5,3,True
"{0,1,2,3}",7,3230301,4,2,True
"{0,1,2,3}",7,3230302,3,1,True
"{0,1,2,3}",7,3230303,2,1,True
"{0,1,2,3}",7,3230310,4,2,True
"{0,1,2,3}",7,3230311,3,1,True
"{0,1,2,3}",7,3230312,2,0,True
"{0,1,2,3}",7,3230313,1,0,True
"{0,1,2,3}",7,3230320,3,1,True
"{0,1,2,3}",7,3230321,2,0,True
"{0,1,2,3}",7,3230322,1,0,True
"{0,1,2,3}",7,3230330,2,0,True
"{0,1,2,3}",7,3230331,1,0,True
"{0,1,2,3}",7,3231000,7,5,False
"{0,1,2,3}",7,3231001,6,4,False
"{0,1,2,3}",7,3231002,5,3,True
"{0,1,2,3}",7,3231003,4,3,True
"{0,1,2,3}",7,3231010,6,4,False
"{0,1,2,3}",7,3231011,5,3,False
"{0,1,2,3}",7,3231012,4,2,False
"{0,1,2,3}",7,3231013,3,2,False
"{0,1,2,3}",7,3231020,5,3,True
"{0,1,2,3}",7,3231021,4,2,True
"{0,1,2,3}",7,3231022,3,1,True
"{0,1,2,3}",7,3231023,2,1,True
"{0,1,2,3}",7,3231030,4,2,True
"{0,1,2,3}",7,3231031,3,1,True
"{0,1,2,3}",7,3231032,2,1,True
"{0,1,2,3}",7,3231100,6,4,False
"{0,1,2,3}",7,3231101,5,3,False
"{0,1,2,3}",7,3231102,4,2,True
"{0,1,2,3}",7,3231103,3,2,True
"{0,1,2,3}",7,3231110,5,3,False
"{0,1,2,3}",7,3231111,4,2,False
"{0,1,2,3}",7,3231112,3,1,False
"{0,1,2,3}",7,3231113,2,1,False
"{0,1,2,3}",7,3231120,4,2,True
"{0,1,2,3}",7,3231121,3,1,False
"{0,1,2,3}",7,3231122,2,0,False
"{0,1,2,3}",7,3231123,1,0,False
"{0,1,2,3}",7,3231130,3,1,True
"{0,1,2,3}",7,3231131,2,0,False
"{0,1,2,3}",7,3231132,1,0,False
"{0,1,2,3}",7,3231200,5,3,True
"{0,1,2,3}",7,3231201,4,2,True
"{0,1,2,3}",7,3231202,3,1,True
"{0,1,2,3}",7,3231203,2,1,True
"{0,1,2,3}",7,3231210,4,2,False
"{0,1,2,3}",7,3231211,3,1,False
"{0,1,2,3}",7,3231212,2,0,False
"{0,1,2,3}",7,3231213,1,0,False
"{0,1,2,3}",7,3231220,3,1,True
"{0,1,2,3}",7,3231221,2,0,False
"{0,1,2,3}",7,3231222,1,0,False
"{0,1,2,3}",7,3231230,2,0,True
"{0,1,2,3}",7,3231231,1,0,False
"{0,1,2,3}",7,3231300,4,2,True
"{0,1,2,3}",7,3231301,3,1,True
"{0,1,2,3}",7,3231302,2,0,True
"{0,1,2,3}",7,3231303,1,0,True
"{0,1,2,3}",7,3231310,3,1,False
"{0,1,2,3}",7,3231311,2,0,False
"{0,1,2,3}",7,3231312,1,0,False
"{0,1,2,3}",7,3231320,2,0,True
"{0,1,2,3}",7,3231321,1,0,False
"{0,1,2,3}",7,3231330,2,0,True
"{0,1,2,3}",7,3231331,1,0,False
"{0,1,2,3}",7,3232000,6,4,True
"{0,1,2,3}",7,3232001,5,3,True
"{0,1,2,3}",7,3232002,4,2,True
"{0,1,2,3}",7,3232003,3,2,True
"{0,1,2,3}",7,3232010,5,3,True
"{0,1,2,3}",7,3232011,4,2,True
"{0,1,2,3}",7,3232012,3,1,True
"{0,1,2,3}",7,3232013,2,1,True
"{0,1,2,3}",7,3232020,4,2,True
"{0,1,2,3}",7,3232021,3,1,True
"{0,1,2,3}",7,3232022,2,0,True
"{0,1,2,3}",7,3232023,1,0,True
"{0,1,2,3}",7,3232030,3,1,True
"{0,1,2,3}",7,3232031,2,0,True
"{0,1,2,3}",7,3232032,1,0,True
"{0,1,2,3}",7,3232100,5,3,False
"{0,1,2,3}",7,3232101,4,2,False
"{0,1,2,3}",7,3232102,3,1,True
"{0,1,2,3}",7,3232103,2,1,True
"{0,1,2,3}",7,3232110,4,2,False
"{0,1,2,3}",7,3232111,3,1,False
"{0,1,2,3}",7,3232112,2,0,False
"{0,1,2,3}",7,3232113,1,0,False
"{0,1,2,3}",7,3232120,3,1,True
"{0,1,2,3}",7,3232121,2,0,False
"{0,1,2,3}",7,3232122,1,0,False
"{0,1,2,3}",7,3232130,2,0,True
"{0,1,2,3}",7,3232131,1,0,False
"{0,1,2,3}",7,3232200,4,2,True
"{0,1,2,3}",7,3232201,3,1,True
"{0,1,2,3}",7,3232202,2,0,True
"{0,1,2,3}",7,3232203,1,0,True
"{0,1,2,3}",7,3232210,3,1,False
"{0,1,2,3}",7,3232211,2,0,False
"{0,1,2,3}",7,3232212,1,0,False
"{0,1,2,3}",7,3232220,2,0,True
"{0,1,2,3}",7,3232221,1,0,False
"{0,1,2,3}",7,3232230,2,0,True
"{0,1,2,3}",7,3232231,1,0,False
"{0,1,2,3}",7,3232300,4,1,True
"{0,1,2,3}",7,3232301,3,0,True
"{0,1,2,3}",7,3232302,2,0,True
"{0,1,2,3}",7,3232303,1,0,True
"{0,1,2,3}",7,3232310,3,0,False
"{0,1,2,3}",7,3232311,2,0,False
"{0,1,2,3}",7,3232312,1,0,False
"{0,1,2,3}",7,3232320,2,0,True
"{0,1,2,3}",7,3232321,1,0,False
"{0,1,2,3}",7,3232330,2,0,True
"{0,1,2,3}",7,3232331,1,0,False
"{0,1,2,3}",7,3233000,6,3,True
"{0,1,2,3}",7,3233001,5,2,True
"{0,1,2,3}",7,3233002,4,1,True
"{0,1,2,3}",7,3233003,3,1,True
"{0,1,2,3}",7,3233010,5,2,True
"{0,1,2,3}",7,3233011,4,1,True
"{0,1,2,3}",7,3233012,3,0,True
"{0,1,2,3}",7,3233013,2,0,True
"{0,1,2,3}",7,3233020,4,1,True
"{0,1,2,3}",7,3233021,3,0,True
"{0,1,2,3}",7,3233022,2,0,True
"{0,1,2,3}",7,3233023,1,0,True
"{0,1,2,3}",7,3233030,3,0,True
"{0,1,2,3}",7,3233031,2,0,True
"{0,1,2,3}",7,3233032,1,0,True
"{0,1,2,3}",7,3233100,5,2,False
"{0,1,2,3}",7,3233101,4,1,False
"{0,1,2,3}",7,3233102,3,0,True
"{0,1,2,3}",7,3233103,2,0,True
"{0,1,2,3}",7,3233110,4,1,False
"{0,1,2,3}",7,3233111,3,0,False
"{0,1,2,3}",7,3233112,2,0,False
"{0,1,2,3}",7,3233113,1,0,False
"{0,1,2,3}",7,3233120,3,0,True
"{0,1,2,3}",7,3233121,2,0,False
"{0,1,2,3}",7,3233122,1,0,False
"{0,1,2,3}",7,3233130,2,0,True
"{0,1,2,3}",7,3233131,1,0,False
"{0,1,2,3}",7,3233200,4,1,True
"{0,1,2,3}",7,3233201,3,0,True
"{0,1,2,3}",7,3233202,2,0,True
"{0,1,2,3}",7,3233203,1,0,True
"{0,1,2,3}",7,3233210,3,0,False
"{0,1,2,3}",7,3233211,2,0,False
"{0,1,2,3}",7,3233212,1,0,False
"{0,1,2,3}",7,3233220,2,0,True
"{0,1,2,3}",7,3233221,1,0,False
"{0,1,2,3}",7,3233230,2,0,True
"{0,1,2,3}",7,3233231,1,0,False
"{0,1,2,3}",7,3233300,4,0,True
"{0,1,2,3}",7,3233301,3,0,True
"{0,1,2,3}",7,3233302,2,0,True
"{0,1,2,3}",7,3233303,1,0,True
"{0,1,2,3}",7,3233310,3,0,False
"{0,1,2,3}",7,3233311,2,0,False
"{0,1,2,3}",7,3233312,1,0,False
"{0,1,2,3}",7,3233320,2,0,True
"{0,1,2,3}",7,3233321,1,0,False
"{0,1,2,3}",7,3233330,2,0,True
"{0,1,2,3}",7,3233331,1,0,False
"{0,1,2,3}",7,3300000,10,8,True
"{0,1,2,3}",7,3300001,9,7,True
"{0,1,2,3}",7,3300002,8,6,True
"{0,1,2,3}",7,3300003,7,6,True
"{0,1,2,3}",7,3300010,9,7,True
"{0,1,2,3}",7,3300011,8,6,True
"{0,1,2,3}",7,3300012,7,5,True
"{0,1,2,3}",7,3300013,6,5,True
"{0,1,2,3}",7,3300020,8,6,True
"{0,1,2,3}",7,3300021,7,5,True
"{0,1,2,3}",7,3300022,6,4,True
"{0,1,2,3}",7,3300023,5,4,True
"{0,1,2,3}",7,3300030,7,5,True
"{0,1,2,3}",7,3300031,6,4,True
"{0,1,2,3}",7,3300032,5,4,True
"{0,1,2,3}",7,3300100,9,7,True
"{0,1,2,3}",7,3300101,8,6,True
"{0,1,2,3}",7,3300102,7,5,True
"{0,1,2,3}",7,3300103,6,5,True
"{0,1,2,3}",7,3300110,8,6,True
"{0,1,2,3}",7,3300111,7,5,True
"{0,1,2,3}",7,3300112,6,4,True
"{0,1,2,3}",7,3300113,5,4,True
"{0,1,2,3}",7,3300120,7,5,True
"{0,1,2,3}",7,3300121,6,4,True
"{0,1,2,3}",7,3300122,5,3,True
"{0,1,2,3}",7,3300123,4,3,True
"{0,1,2,3}",7,3300130,6,4,True
"{0,1,2,3}",7,3300131,5,3,True
"{0,1,2,3}",7,3300132,4,3,True
"{0,1,2,3}",7,3300200,8,6,True
"{0,1,2,3}",7,3300201,7,5,True
"{0,1,2,3}",7,3300202,6,4,True
"{0,1,2,3}",7,3300203,5,4,True
"{0,1,2,3}",7,3300210,7,5,True
"{0,1,2,3}",7,3300211,6,4,True
"{0,1,2,3}",7,3300212,5,3,True
"{0,1,2,3}",7,3300213,4,3,True
"{0,1,2,3}",7,3300220,6,4,True
"{0,1,2,3}",7,3300221,5,3,True
"{0,1,2,3}",7,3300222,4,2,True
"{0,1,2,3}",7,3300223,3,2,True
"{0,1,2,3}",7,3300230,5,3,True
"{0,1,2,3}",7,3300231,4,2,True
"{0,1,2,3}",7,3300232,3,2,True
"{0,1,2,3}",7,3300300,7,5,True
"{0,1,2,3}",7,3300301,6,4,True
"{0,1,2,3}",7,3300302,5,3,True
"{0,1,2,3}",7,3300303,4,3,True
"{0,1,2,3}",7,3300310,6,4,True
"{0,1,2,3}",7,3300311,5,3,True
"{0,1,2,3}",7,3300312,4,2,True
"{0,1,2,3}",7,3300313,3,2,True
"{0,1,2,3}",7,3300320,5,3,True
"{0,1,2,3}",7,3300321,4,2,True
"{0,1,2,3}",7,3300322,3,2,True
"{0,1,2,3}",7,3300330,4,2,True
"{0,1,2,3}",7,3300331,3,2,True
"{0,1,2,3}",7,3300333,1,2,True
"{0,1,2,3}",7,3301000,9,7,True
"{0,1,2,3}",7,3301001,8,6,True
"{0,1,2,3}",7,3301002,7,5,True
"{0,1,2,3}",7,3301003,6,5,True
"{0,1,2,3}",7,3301010,8,6,True
"{0,1,2,3}",7,3301011,7,5,True
"{0,1,2,3}",7,3301012,6,4,True
"{0,1,2,3}",7,3301013,5,4,True
"{0,1,2,3}",7,3301020,7,5,True
"{0,1,2,3}",7,3301021,6,4,True
"{0,1,2,3}",7,3301022,5,3,True
"{0,1,2,3}",7,3301023,4,3,True
"{0,1,2,3}",7,3301030,6,4,True
"{0,1,2,3}",7,3301031,5,3,True
"{0,1,2,3}",7,3301032,4,3,True
"{0,1,2,3}",7,3301100,8,6,True
"{0,1,2,3}",7,3301101,7,5,True
"{0,1,2,3}",7,3301102,6,4,True
"{0,1,2,3}",7,3301103,5,4,True
"{0,1,2,3}",7,3301110,7,5,True
"{0,1,2,3}",7,3301111,6,4,True
"{0,1,2,3}",7,3301112,5,3,True
"{0,1,2,3}",7,3301113,4,3,True
"{0,1,2,3}",7,3301120,6,4,True
"{0,1,2,3}",7,3301121,5,3,True
"{0,1,2,3}",7,3301122,4,2,True
"{0,1,2,3}",7,3301123,3,2,True
"{0,1,2,3}",7,3301130,5,3,True
"{0,1,2,3}",7,3301131,4,2,True
"{0,1,2,3}",7,3301132,3,2,True
"{0,1,2,3}",7,3301200,7,5,True
"{0,1,2,3}",7,3301201,6,4,True
"{0,1,2,3}",7,3301202,5,3,True
"{0,1,2,3}",7,3301203,4,3,True
"{0,1,2,3}",7,3301210,6,4,True
"{0,1,2,3}",7,3301211,5,3,True
"{0,1,2,3}",7,3301212,4,2,True
"{0,1,2,3}",7,3301213,3,2,True
"{0,1,2,3}",7,3301220,5,3,True
"{0,1,2,3}",7,3301221,4,2,True
"{0,1,2,3}",7,3301222,3,1,True
"{0,1,2,3}",7,3301223,2,1,True
"{0,1,2,3}",7,3301230,4,2,True
"{0,1,2,3}",7,3301231,3,1,True
"{0,1,2,3}",7,3301232,2,1,True
"{0,1,2,3}",7,3301300,6,4,True
"{0,1,2,3}",7,3301301,5,3,True
"{0,1,2,3}",7,3301302,4,2,True
"{0,1,2,3}",7,3301303,3,2,True
"{0,1,2,3}",7,3301310,5,3,True
"{0,1,2,3}",7,3301311,4,2,True
"{0,1,2,3}",7,3301312,3,1,True
"{0,1,2,3}",7,3301313,2,1,True
"{0,1,2,3}",7,3301320,4,2,True
"{0,1,2,3}",7,3301321,3,1,True
"{0,1,2,3}",7,3301322,2,1,True
"{0,1,2,3}",7,3301330,3,1,True
"{0,1,2,3}",7,3301331,2,1,True
"{0,1,2,3}",7,3301333,0,1,True
"{0,1,2,3}",7,3302000,8,6,True
"{0,1,2,3}",7,3302001,7,5,True
"{0,1,2,3}",7,3302002,6,4,True
"{0,1,2,3}",7,3302003,5,4,True
"{0,1,2,3}",7,3302010,7,5,True
"{0,1,2,3}",7,3302011,6,4,True
"{0,1,2,3}",7,3302012,5,3,True
"{0,1,2,3}",7,3302013,4,3,True
"{0,1,2,3}",7,3302020,6,4,True
"{0,1,2,3}",7,3302021,5,3,True
"{0,1,2,3}",7,3302022,4,2,True
"{0,1,2,3}",7,3302023,3,2,True
"{0,1,2,3}",7,3302030,5,3,True
"{0,1,2,3}",7,3302031,4,2,True
"{0,1,2,3}",7,3302032,3,2,True
"{0,1,2,3}",7,3302100,7,5,True
"{0,1,2,3}",7,3302101,6,4,True
"{0,1,2,3}",7,3302102,5,3,True
"{0,1,2,3}",7,3302103,4,3,True
"{0,1,2,3}",7,3302110,6,4,True
"{0,1,2,3}",7,3302111,5,3,True
"{0,1,2,3}",7,3302112,4,2,True
"{0,1,2,3}",7,3302113,3,2,True
"{0,1,2,3}",7,3302120,5,3,True
"{0,1,2,3}",7,3302121,4,2,True
"{0,1,2,3}",7,3302122,3,1,True
"{0,1,2,3}",7,3302123,2,1,True
"{0,1,2,3}",7,3302130,4,2,True
"{0,1,2,3}",7,3302131,3,1,True
"{0,1,2,3}",7,3302132,2,1,True
"{0,1,2,3}",7,3302200,6,4,True
"{0,1,2,3}",7,3302201,5,3,True
"{0,1,2,3}",7,3302202,4,2,True
"{0,1,2,3}",7,3302203,3,2,True
"{0,1,2,3}",7,3302210,5,3,True
"{0,1,2,3}",7,3302211,4,2,True
"{0,1,2,3}",7,3302212,3,1,True
"{0,1,2,3}",7,3302213,2,1,True
"{0,1,2,3}",7,3302220,4,2,True
"{0,1,2,3}",7,3302221,3,1,True
"{0,1,2,3}",7,3302222,2,0,True
"{0,1,2,3}",7,3302223,1,0,True
"{0,1,2,3}",7,3302230,3,1,True
"{0,1,2,3}",7,3302231,2,0,True
"{0,1,2,3}",7,3302232,1,0,True
"{0,1,2,3}",7,3302300,5,3,True
"{0,1,2,3}",7,3302301,4,2,True
"{0,1,2,3}",7,3302302,3,1,True
"{0,1,2,3}",7,3302303,2,1,True
"{0,1,2,3}",7,3302310,4,2,True
"{0,1,2,3}",7,3302311,3,1,True
"{0,1,2,3}",7,3302312,2,0,True
"{0,1,2,3}",7,3302313,1,0,True
"{0,1,2,3}",7,3302320,3,1,True
"{0,1,2,3}",7,3302321,2,0,True
"{0,1,2,3}",7,3302322,1,0,True
"{0,1,2,3}",7,3302330,2,0,True
"{0,1,2,3}",7,3302331,1,0,True
"{0,1,2,3}",7,3303000,7,5,True
"{0,1,2,3}",7,3303001,6,4,True
"{0,1,2,3}",7,3303002,5,3,True
"{0,1,2,3}",7,3303003,4,3,True
"{0,1,2,3}",7,3303010,6,4,True
"{0,1,2,3}",7,3303011,5,3,True
"{0,1,2,3}",7,3303012,4,2,True
"{0,1,2,3}",7,3303013,3,2,True
"{0,1,2,3}",7,3303020,5,3,True
